src/app/api/invoices/pdf/route.ts(591,12): error TS1121: Octal literals are not allowed. Use the syntax '0o0'.
src/app/api/invoices/pdf/route.ts(591,18): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(594,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(595,7): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(595,9): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(595,11): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(599,2): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(624,23): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(624,29): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(624,53): error TS1128: Declaration or statement expected.
src/app/api/invoices/pdf/route.ts(624,57): error TS1443: Module declaration names may only use ' or " quoted strings.
src/app/api/invoices/pdf/route.ts(642,8): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(643,8): error TS1435: Unknown keyword or identifier. Did you mean 'set'?
src/app/api/invoices/pdf/route.ts(643,23): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(643,24): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(643,40): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(643,41): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(644,8): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(644,19): error TS1109: Expression expected.
src/app/api/invoices/pdf/route.ts(650,8): error TS1005: ':' expected.
src/app/api/invoices/pdf/route.ts(650,15): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(651,59): error TS1135: Argument expression expected.
src/app/api/invoices/pdf/route.ts(651,60): error TS1135: Argument expression expected.
src/app/api/invoices/pdf/route.ts(651,62): error TS1135: Argument expression expected.
src/app/api/invoices/pdf/route.ts(651,64): error TS1443: Module declaration names may only use ' or " quoted strings.
src/app/api/invoices/pdf/route.ts(654,10): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(654,14): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(654,24): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(654,38): error TS1434: Unexpected keyword or identifier.
src/app/api/invoices/pdf/route.ts(654,72): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(654,77): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(654,87): error TS1005: ',' expected.
src/app/api/invoices/pdf/route.ts(654,94): error TS1128: Declaration or statement expected.
src/app/api/invoices/pdf/route.ts(654,95): error TS1128: Declaration or statement expected.
src/app/api/invoices/pdf/route.ts(654,98): error TS1128: Declaration or statement expected.
src/app/api/invoices/pdf/route.ts(674,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(674,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(677,8): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(677,10): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(677,12): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(680,3): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(680,5): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(683,10): error TS1005: ']' expected.
src/app/api/invoices/pdf/route.ts(683,12): error TS1005: ';' expected.
src/app/api/invoices/pdf/route.ts(683,13): error TS1128: Declaration or statement expected.
src/app/api/invoices/pdf/route.ts(684,1): error TS1161: Unterminated regular expression literal.
src/app/api/invoices/pdf/route.ts(687,3): error TS1005: ';' expected.
